ANNEE;DEPARTEMENT;Age;Qmort;Survie
1886;LOZERE;75;0,4423;175
1886;LOZERE;80;0,5815;98
1886;LOZERE;85;0,7437;41
1886;MAINE-ET-LOIRE;0;0,2275;1000
1886;MAINE-ET-LOIRE;5;0,0281;773
1886;MAINE-ET-LOIRE;10;0,019;751
1886;MAINE-ET-LOIRE;15;0,0282;737
1886;MAINE-ET-LOIRE;20;0,0369;716
1886;MAINE-ET-LOIRE;25;0,0401;689
1886;MAINE-ET-LOIRE;30;0,043;662
1886;MAINE-ET-LOIRE;35;0,0466;633
1886;MAINE-ET-LOIRE;40;0,0506;604
1886;MAINE-ET-LOIRE;45;0,0573;573
1886;MAINE-ET-LOIRE;50;0,0732;540
1886;MAINE-ET-LOIRE;55;0,0992;501
1886;MAINE-ET-LOIRE;60;0,1436;451
1886;MAINE-ET-LOIRE;65;0,2094;386
1886;MAINE-ET-LOIRE;70;0,3092;305
1886;MAINE-ET-LOIRE;75;0,4284;211
1886;MAINE-ET-LOIRE;80;0,5705;121
1886;MAINE-ET-LOIRE;85;0,736;52
1886;MANCHE;0;0,2961;1000
1886;MANCHE;5;0,0383;704
1886;MANCHE;10;0,025;677
1886;MANCHE;15;0,036;660
1886;MANCHE;20;0,0467;636
1886;MANCHE;25;0,0503;607
1886;MANCHE;30;0,0534;576
1886;MANCHE;35;0,0568;545
1886;MANCHE;40;0,0602;514
1886;MANCHE;45;0,0658;483
1886;MANCHE;50;0,0824;452
1886;MANCHE;55;0,1104;414
1886;MANCHE;60;0,1577;369
1886;MANCHE;65;0,2269;310
1886;MANCHE;70;0,3297;240
1886;MANCHE;75;0,4479;161
1886;MANCHE;80;0,5859;89
1886;MANCHE;85;0,7467;37
1886;MARNE;0;0,1959;1000
1886;MARNE;5;0,0236;804
1886;MARNE;10;0,0163;785
1886;MARNE;15;0,0245;772
1886;MARNE;20;0,0323;753
1886;MARNE;25;0,0353;729
1886;MARNE;30;0,038;703
1886;MARNE;35;0,0416;677
1886;MARNE;40;0,0459;648
1886;MARNE;45;0,053;619
1886;MARNE;50;0,0684;586
1886;MARNE;55;0,0934;546
1886;MARNE;60;0,1361;495
1886;MARNE;65;0,2;427
1886;MARNE;70;0,2982;342
1886;MARNE;75;0,4177;240
1886;MARNE;80;0,5619;140
1886;MARNE;85;0,73;61
1886;MARNE(HAUTE-);0;0,1807;1000
1886;MARNE(HAUTE-);5;0,0214;819
1886;MARNE(HAUTE-);10;0,015;802
1886;MARNE(HAUTE-);15;0,0228;790
1886;MARNE(HAUTE-);20;0,03;772
1886;MARNE(HAUTE-);25;0,0329;749
1886;MARNE(HAUTE-);30;0,0355;724
1886;MARNE(HAUTE-);35;0,0392;698
1886;MARNE(HAUTE-);40;0,0435;671
1886;MARNE(HAUTE-);45;0,0508;642
1886;MARNE(HAUTE-);50;0,066;609
1886;MARNE(HAUTE-);55;0,0903;569
1886;MARNE(HAUTE-);60;0,1322;518
1886;MARNE(HAUTE-);65;0,1951;449
1886;MARNE(HAUTE-);70;0,2924;361
1886;MARNE(HAUTE-);75;0,412;256
1886;MARNE(HAUTE-);80;0,5573;150
1886;MARNE(HAUTE-);85;0,7268;67
1886;MAYENNE;0;0,2501;1000
1886;MAYENNE;5;0,0314;750
1886;MAYENNE;10;0,021;726
1886;MAYENNE;15;0,0308;711
1886;MAYENNE;20;0,0402;689
1886;MAYENNE;25;0,0435;661
1886;MAYENNE;30;0,0465;633
1886;MAYENNE;35;0,05;603
1886;MAYENNE;40;0,0539;573
1886;MAYENNE;45;0,0603;542
1886;MAYENNE;50;0,0764;510
1886;MAYENNE;55;0,1031;471
1886;MAYENNE;60;0,1485;422
1886;MAYENNE;65;0,2155;359
1886;MAYENNE;70;0,3164;282
1886;MAYENNE;75;0,4353;193
1886;MAYENNE;80;0,576;109
1886;MAYENNE;85;0,7398;46
1886;MEURTHE-ET-MOSELLE;0;0,2019;1000
1886;MEURTHE-ET-MOSELLE;5;0,0244;798
1886;MEURTHE-ET-MOSELLE;10;0,0168;779
1886;MEURTHE-ET-MOSELLE;15;0,0252;766
1886;MEURTHE-ET-MOSELLE;20;0,0332;746
1886;MEURTHE-ET-MOSELLE;25;0,0362;721
1886;MEURTHE-ET-MOSELLE;30;0,039;695
1886;MEURTHE-ET-MOSELLE;35;0,0426;668
1886;MEURTHE-ET-MOSELLE;40;0,0468;640
1886;MEURTHE-ET-MOSELLE;45;0,0538;610
1886;MEURTHE-ET-MOSELLE;50;0,0694;577
1886;MEURTHE-ET-MOSELLE;55;0,0945;537
1886;MEURTHE-ET-MOSELLE;60;0,1376;486
1886;MEURTHE-ET-MOSELLE;65;0,2019;419
1886;MEURTHE-ET-MOSELLE;70;0,3004;335
1886;MEURTHE-ET-MOSELLE;75;0,4198;234
1886;MEURTHE-ET-MOSELLE;80;0,5636;136
1886;MEURTHE-ET-MOSELLE;85;0,7312;59
1886;MEUSE;0;0,2111;1000
1886;MEUSE;5;0,0257;789
1886;MEUSE;10;0,0176;769
1886;MEUSE;15;0,0263;755
1886;MEUSE;20;0,0345;735
1886;MEUSE;25;0,0376;710
1886;MEUSE;30;0,0404;683
1886;MEUSE;35;0,044;656
1886;MEUSE;40;0,0482;627
1886;MEUSE;45;0,0551;597
1886;MEUSE;50;0,0708;564
1886;MEUSE;55;0,0962;524
1886;MEUSE;60;0,1398;473
1886;MEUSE;65;0,2046;407
1886;MEUSE;70;0,3036;324
1886;MEUSE;75;0,423;226
1886;MEUSE;80;0,5662;130
1886;MEUSE;85;0,733;56
1886;MORBIHAN;0;0,2817;1000
1886;MORBIHAN;5;0,0361;718
1886;MORBIHAN;10;0,0237;692
1886;MORBIHAN;15;0,0344;676
1886;MORBIHAN;20;0,0447;653
1886;MORBIHAN;25;0,0482;624
1886;MORBIHAN;30;0,0513;593
1886;MORBIHAN;35;0,0547;563
1886;MORBIHAN;40;0,0583;532
1886;MORBIHAN;45;0,0641;501
1886;MORBIHAN;50;0,0806;469
1886;MORBIHAN;55;0,1082;431
1886;MORBIHAN;60;0,155;385
1886;MORBIHAN;65;0,2235;325
1886;MORBIHAN;70;0,3257;252
1886;MORBIHAN;75;0,4441;170
1886;MORBIHAN;80;0,5829;95
1886;MORBIHAN;85;0,7447;39
1886;MOSELLE;0;0;1000
1886;NIEVRE;0;0,194;1000
1886;NIEVRE;5;0,0233;806
1886;NIEVRE;10;0,0162;787
1886;NIEVRE;15;0,0243;774
1886;NIEVRE;20;0,032;756
1886;NIEVRE;25;0,035;731
1886;NIEVRE;30;0,0377;706
1886;NIEVRE;35;0,0413;679
1886;NIEVRE;40;0,0456;651
1886;NIEVRE;45;0,0527;622
1886;NIEVRE;50;0,0681;589
1886;NIEVRE;55;0,093;549
1886;NIEVRE;60;0,1356;498
1886;NIEVRE;65;0,1994;430
1886;NIEVRE;70;0,2975;344
1886;NIEVRE;75;0,417;242
1886;NIEVRE;80;0,5614;141
1886;NIEVRE;85;0,7296;62
1886;NORD;0;0,2242;1000
1886;NORD;5;0,0276;776
1886;NORD;10;0,0187;754
1886;NORD;15;0,0278;740
1886;NORD;20;0,0364;720
1886;NORD;25;0,0396;694
1886;NORD;30;0,0425;666
1886;NORD;35;0,0461;638
1886;NORD;40;0,0502;608
1886;NORD;45;0,0569;578
1886;NORD;50;0,0727;545
1886;NORD;55;0,0986;505
1886;NORD;60;0,1428;455
1886;NORD;65;0,2084;390
1886;NORD;70;0,3081;309
1886;NORD;75;0,4273;214
1886;NORD;80;0,5696;122
1886;NORD;85;0,7354;53
1886;OISE;0;0,2009;1000
1886;OISE;5;0,0243;799
1886;OISE;10;0,0168;780
1886;OISE;15;0,0251;767
1886;OISE;20;0,033;747
1886;OISE;25;0,036;723
1886;OISE;30;0,0388;697
1886;OISE;35;0,0424;670
1886;OISE;40;0,0467;641
1886;OISE;45;0,0537;611
1886;OISE;50;0,0692;578
1886;OISE;55;0,0943;538
1886;OISE;60;0,1373;488
1886;OISE;65;0,2016;421
1886;OISE;70;0,3;336
1886;OISE;75;0,4195;235
1886;OISE;80;0,5633;136
1886;OISE;85;0,731;60
1886;ORNE;0;0,1829;1000
1886;ORNE;5;0,0217;817
1886;ORNE;10;0,0152;799
1886;ORNE;15;0,023;787
1886;ORNE;20;0,0304;769
1886;ORNE;25;0,0332;746
1886;ORNE;30;0,0359;721
1886;ORNE;35;0,0395;695
1886;ORNE;40;0,0439;668
1886;ORNE;45;0,0511;638
1886;ORNE;50;0,0663;606
1886;ORNE;55;0,0908;566
1886;ORNE;60;0,1328;514
1886;ORNE;65;0,1959;446
1886;ORNE;70;0,2932;359
1886;ORNE;75;0,4129;253
1886;ORNE;80;0,558;149
1886;ORNE;85;0,7273;66
1886;PAS-DE-CALAIS;0;0,2232;1000
1886;PAS-DE-CALAIS;5;0,0275;777
1886;PAS-DE-CALAIS;10;0,0187;755
1886;PAS-DE-CALAIS;15;0,0277;741
1886;PAS-DE-CALAIS;20;0,0363;721
1886;PAS-DE-CALAIS;25;0,0394;695
1886;PAS-DE-CALAIS;30;0,0423;667
1886;PAS-DE-CALAIS;35;0,0459;639
1886;PAS-DE-CALAIS;40;0,05;610
1886;PAS-DE-CALAIS;45;0,0568;579
1886;PAS-DE-CALAIS;50;0,0726;546
1886;PAS-DE-CALAIS;55;0,0984;507
1886;PAS-DE-CALAIS;60;0,1426;457
1886;PAS-DE-CALAIS;65;0,2082;392
1886;PAS-DE-CALAIS;70;0,3078;310
1886;PAS-DE-CALAIS;75;0,427;215
1886;PAS-DE-CALAIS;80;0,5694;123
1886;PAS-DE-CALAIS;85;0,7352;53
1886;PUY-DE-DOME;0;0,2199;1000
1886;PUY-DE-DOME;5;0,027;780
1886;PUY-DE-DOME;10;0,0184;759
1886;PUY-DE-DOME;15;0,0273;745
1886;PUY-DE-DOME;20;0,0358;725
1886;PUY-DE-DOME;25;0,0389;699
1886;PUY-DE-DOME;30;0,0418;672
1886;PUY-DE-DOME;35;0,0454;644
1886;PUY-DE-DOME;40;0,0495;614
1886;PUY-DE-DOME;45;0,0563;584
1886;PUY-DE-DOME;50;0,0721;551
1886;PUY-DE-DOME;55;0,0978;511
1886;PUY-DE-DOME;60;0,1418;461
1886;PUY-DE-DOME;65;0,2072;396
1886;PUY-DE-DOME;70;0,3067;314
1886;PUY-DE-DOME;75;0,4259;218
1886;PUY-DE-DOME;80;0,5685;125
1886;PUY-DE-DOME;85;0,7346;54
1886;PYRENEES(BASSES-);0;0,1983;1000
1886;PYRENEES(BASSES-);5;0,0239;802
1886;PYRENEES(BASSES-);10;0,0165;783
1886;PYRENEES(BASSES-);15;0,0248;770
1886;PYRENEES(BASSES-);20;0,0326;751
1886;PYRENEES(BASSES-);25;0,0356;726
1886;PYRENEES(BASSES-);30;0,0384;700
1886;PYRENEES(BASSES-);35;0,042;673
1886;PYRENEES(BASSES-);40;0,0463;645
1886;PYRENEES(BASSES-);45;0,0533;615
1886;PYRENEES(BASSES-);50;0,0688;582
1886;PYRENEES(BASSES-);55;0,0938;542
1886;PYRENEES(BASSES-);60;0,1367;491
1886;PYRENEES(BASSES-);65;0,2008;424
1886;PYRENEES(BASSES-);70;0,299;339
1886;PYRENEES(BASSES-);75;0,4185;238
1886;PYRENEES(BASSES-);80;0,5626;138
1886;PYRENEES(BASSES-);85;0,7305;60
1886;PYRENEES(HAUTES-);0;0,1863;1000
1886;PYRENEES(HAUTES-);5;0,0222;814
1886;PYRENEES(HAUTES-);10;0,0155;796
1886;PYRENEES(HAUTES-);15;0,0234;783
1886;PYRENEES(HAUTES-);20;0,0309;765
1886;PYRENEES(HAUTES-);25;0,0338;741
1886;PYRENEES(HAUTES-);30;0,0365;716
1886;PYRENEES(HAUTES-);35;0,0401;690
1886;PYRENEES(HAUTES-);40;0,0444;662
1886;PYRENEES(HAUTES-);45;0,0516;633
1886;PYRENEES(HAUTES-);50;0,0669;600
1886;PYRENEES(HAUTES-);55;0,0915;560
1886;PYRENEES(HAUTES-);60;0,1336;509
1886;PYRENEES(HAUTES-);65;0,197;441
1886;PYRENEES(HAUTES-);70;0,2945;354
1886;PYRENEES(HAUTES-);75;0,4141;250
1886;PYRENEES(HAUTES-);80;0,5591;146
1886;PYRENEES(HAUTES-);85;0,728;65
1886;PYRENEES-ORIENTALES;0;0,2372;1000
1886;PYRENEES-ORIENTALES;5;0,0295;763
1886;PYRENEES-ORIENTALES;10;0,0199;740
1886;PYRENEES-ORIENTALES;15;0,0293;726
1886;PYRENEES-ORIENTALES;20;0,0383;704
1886;PYRENEES-ORIENTALES;25;0,0415;677
1886;PYRENEES-ORIENTALES;30;0,0445;649
1886;PYRENEES-ORIENTALES;35;0,0481;620
1886;PYRENEES-ORIENTALES;40;0,0521;590
1886;PYRENEES-ORIENTALES;45;0,0586;560
1886;PYRENEES-ORIENTALES;50;0,0746;527
1886;PYRENEES-ORIENTALES;55;0,1009;488
1886;PYRENEES-ORIENTALES;60;0,1457;438
1886;PYRENEES-ORIENTALES;65;0,2121;375
1886;PYRENEES-ORIENTALES;70;0,3124;295
1886;PYRENEES-ORIENTALES;75;0,4314;203
1886;PYRENEES-ORIENTALES;80;0,5729;115
1886;PYRENEES-ORIENTALES;85;0,7377;49
1886;RHONE;0;0,2984;1000
1886;RHONE;5;0,0387;702
1886;RHONE;10;0,0252;674
1886;RHONE;15;0,0363;657
1886;RHONE;20;0,047;634
1886;RHONE;25;0,0506;604
1886;RHONE;30;0,0538;573
1886;RHONE;35;0,0571;542
1886;RHONE;40;0,0605;511
1886;RHONE;45;0,0661;481
1886;RHONE;50;0,0827;449
1886;RHONE;55;0,1107;412
1886;RHONE;60;0,1582;366
1886;RHONE;65;0,2275;308
1886;RHONE;70;0,3303;238
1886;RHONE;75;0,4484;159
1886;RHONE;80;0,5863;88
1886;RHONE;85;0,7471;36
1886;SAONE(HAUTE-);0;0,218;1000
1886;SAONE(HAUTE-);5;0,0267;782
1886;SAONE(HAUTE-);10;0,0182;761
1886;SAONE(HAUTE-);15;0,0271;747
1886;SAONE(HAUTE-);20;0,0355;727
1886;SAONE(HAUTE-);25;0,0386;701
1886;SAONE(HAUTE-);30;0,0415;674
1886;SAONE(HAUTE-);35;0,0451;646
1886;SAONE(HAUTE-);40;0,0492;617
1886;SAONE(HAUTE-);45;0,056;587
1886;SAONE(HAUTE-);50;0,0718;554
1886;SAONE(HAUTE-);55;0,0975;514
1886;SAONE(HAUTE-);60;0,1414;464
1886;SAONE(HAUTE-);65;0,2066;398
1886;SAONE(HAUTE-);70;0,306;316
1886;SAONE(HAUTE-);75;0,4253;219
1886;SAONE(HAUTE-);80;0,568;126
1886;SAONE(HAUTE-);85;0,7343;54
1886;SAONE-ET-LOIRE;0;0,2298;1000
1886;SAONE-ET-LOIRE;5;0,0284;770
1886;SAONE-ET-LOIRE;10;0,0192;748
1886;SAONE-ET-LOIRE;15;0,0284;734
1886;SAONE-ET-LOIRE;20;0,0372;713
1886;SAONE-ET-LOIRE;25;0,0404;687
1886;SAONE-ET-LOIRE;30;0,0433;659
1886;SAONE-ET-LOIRE;35;0,0469;630
1886;SAONE-ET-LOIRE;40;0,051;601
1886;SAONE-ET-LOIRE;45;0,0576;570
1886;SAONE-ET-LOIRE;50;0,0735;537
1886;SAONE-ET-LOIRE;55;0,0996;498
1886;SAONE-ET-LOIRE;60;0,1441;448
1886;SAONE-ET-LOIRE;65;0,21;384
1886;SAONE-ET-LOIRE;70;0,31;303
1886;SAONE-ET-LOIRE;75;0,4291;209
1886;SAONE-ET-LOIRE;80;0,571;119
1886;SAONE-ET-LOIRE;85;0,7364;51
1886;SARTHE;0;0,1814;1000
1886;SARTHE;5;0,0215;819
1886;SARTHE;10;0,0151;801
1886;SARTHE;15;0,0228;789
1886;SARTHE;20;0,0301;771
1886;SARTHE;25;0,033;748
1886;SARTHE;30;0,0357;723
1886;SARTHE;35;0,0393;697
1886;SARTHE;40;0,0437;670
1886;SARTHE;45;0,0509;641
1886;SARTHE;50;0,0661;608
1886;SARTHE;55;0,0905;568
1886;SARTHE;60;0,1324;516
1886;SARTHE;65;0,1954;448
1886;SARTHE;70;0,2926;360
1886;SARTHE;75;0,4123;255
1886;SARTHE;80;0,5576;150
1886;SARTHE;85;0,727;66
1886;SAVOIE;0;0,2923;1000
1886;SAVOIE;5;0,0377;708
1886;SAVOIE;10;0,0246;681
1886;SAVOIE;15;0,0356;664
1886;SAVOIE;20;0,0461;641
1886;SAVOIE;25;0,0497;611
1886;SAVOIE;30;0,0529;581
1886;SAVOIE;35;0,0562;550
1886;SAVOIE;40;0,0597;519
1886;SAVOIE;45;0,0654;488
1886;SAVOIE;50;0,0819;456
1886;SAVOIE;55;0,1098;419
1886;SAVOIE;60;0,157;373
1886;SAVOIE;65;0,226;314
1886;SAVOIE;70;0,3286;243
1886;SAVOIE;75;0,4469;163
1886;SAVOIE;80;0,5851;90
1886;SAVOIE;85;0,7462;37
1886;SAVOIE(HAUTE-);0;0,3179;1000
1886;SAVOIE(HAUTE-);5;0,0417;682
1886;SAVOIE(HAUTE-);10;0,0268;654
1886;SAVOIE(HAUTE-);15;0,0385;636
1886;SAVOIE(HAUTE-);20;0,0497;612
1886;SAVOIE(HAUTE-);25;0,0534;581
1886;SAVOIE(HAUTE-);30;0,0566;550
1886;SAVOIE(HAUTE-);35;0,0599;519
1886;SAVOIE(HAUTE-);40;0,0631;488
1886;SAVOIE(HAUTE-);45;0,0683;457
1886;SAVOIE(HAUTE-);50;0,0851;426
1886;SAVOIE(HAUTE-);55;0,1136;390
1886;SAVOIE(HAUTE-);60;0,1618;345
1886;SAVOIE(HAUTE-);65;0,2319;290
1886;SAVOIE(HAUTE-);70;0,3354;222
1886;SAVOIE(HAUTE-);75;0,4532;148
1886;SAVOIE(HAUTE-);80;0,5901;81
1886;SAVOIE(HAUTE-);85;0,7497;33
1886;SEINE;0;0,3097;1000
1886;SEINE;5;0,0404;690
1886;SEINE;10;0,0261;662
1886;SEINE;15;0,0375;645
1886;SEINE;20;0,0486;621
1886;SEINE;25;0,0522;591
1886;SEINE;30;0,0555;560
1886;SEINE;35;0,0587;529
1886;SEINE;40;0,062;498
1886;SEINE;45;0,0674;467
1886;SEINE;50;0,0841;435
1886;SEINE;55;0,1124;399
1886;SEINE;60;0,1603;354
1886;SEINE;65;0,2301;297
1886;SEINE;70;0,3333;229
1886;SEINE;75;0,4513;153
1886;SEINE;80;0,5886;84
1886;SEINE;85;0,7486;34
1886;SEINE-ET-MARNE;0;0,1758;1000
1886;SEINE-ET-MARNE;5;0,0207;824
1886;SEINE-ET-MARNE;10;0,0146;807
1886;SEINE-ET-MARNE;15;0,0222;795
1886;SEINE-ET-MARNE;20;0,0293;778
1886;SEINE-ET-MARNE;25;0,0321;755
1886;SEINE-ET-MARNE;30;0,0348;731
1886;SEINE-ET-MARNE;35;0,0384;705
1886;SEINE-ET-MARNE;40;0,0428;678
1886;SEINE-ET-MARNE;45;0,0501;649
1886;SEINE-ET-MARNE;50;0,0652;617
1886;SEINE-ET-MARNE;55;0,0893;576
1886;SEINE-ET-MARNE;60;0,1309;525
1886;SEINE-ET-MARNE;65;0,1935;456
1886;SEINE-ET-MARNE;70;0,2904;368
1886;SEINE-ET-MARNE;75;0,4101;261
1886;SEINE-ET-MARNE;80;0,5558;154
1886;SEINE-ET-MARNE;85;0,7257;68
1886;SEINE-ET-OISE;0;0,2414;1000
1886;SEINE-ET-OISE;5;0,0301;759
1886;SEINE-ET-OISE;10;0,0202;736
1886;SEINE-ET-OISE;15;0,0298;721
1886;SEINE-ET-OISE;20;0,0389;699
1886;SEINE-ET-OISE;25;0,0422;672
1886;SEINE-ET-OISE;30;0,0451;644
1886;SEINE-ET-OISE;35;0,0487;615
1886;SEINE-ET-OISE;40;0,0527;585
1886;SEINE-ET-OISE;45;0,0591;554
1886;SEINE-ET-OISE;50;0,0752;521
1886;SEINE-ET-OISE;55;0,1016;482
1886;SEINE-ET-OISE;60;0,1466;433
1886;SEINE-ET-OISE;65;0,2132;370
1886;SEINE-ET-OISE;70;0,3137;291
1886;SEINE-ET-OISE;75;0,4327;200
1886;SEINE-ET-OISE;80;0,5739;113
1886;SEINE-ET-OISE;85;0,7384;48
1886;SEINE-INFERIEURE;0;0,2673;1000
1886;SEINE-INFERIEURE;5;0,034;733
1886;SEINE-INFERIEURE;10;0,0225;708
1886;SEINE-INFERIEURE;15;0,0327;692
1886;SEINE-INFERIEURE;20;0,0426;669
1886;SEINE-INFERIEURE;25;0,046;641
1886;SEINE-INFERIEURE;30;0,0491;611
1886;SEINE-INFERIEURE;35;0,0526;581
1886;SEINE-INFERIEURE;40;0,0563;551
1886;SEINE-INFERIEURE;45;0,0624;520
1886;SEINE-INFERIEURE;50;0,0787;487
1886;SEINE-INFERIEURE;55;0,1059;449
1886;SEINE-INFERIEURE;60;0,1521;401
1886;SEINE-INFERIEURE;65;0,22;340
1886;SEINE-INFERIEURE;70;0,3216;265
1886;SEINE-INFERIEURE;75;0,4402;180
1886;SEINE-INFERIEURE;80;0,5799;101
1886;SEINE-INFERIEURE;85;0,7425;42
1886;SEVRES(DEUX-);0;0,1993;1000
1886;SEVRES(DEUX-);5;0,024;801
1886;SEVRES(DEUX-);10;0,0166;781
1886;SEVRES(DEUX-);15;0,0249;769
1886;SEVRES(DEUX-);20;0,0328;749
1886;SEVRES(DEUX-);25;0,0358;725
1886;SEVRES(DEUX-);30;0,0385;699
1886;SEVRES(DEUX-);35;0,0422;672
1886;SEVRES(DEUX-);40;0,0464;644
1886;SEVRES(DEUX-);45;0,0535;614
1886;SEVRES(DEUX-);50;0,069;581
1886;SEVRES(DEUX-);55;0,094;541
1886;SEVRES(DEUX-);60;0,1369;490
1886;SEVRES(DEUX-);65;0,2011;423
1886;SEVRES(DEUX-);70;0,2994;338
1886;SEVRES(DEUX-);75;0,4189;237
1886;SEVRES(DEUX-);80;0,5629;138
1886;SEVRES(DEUX-);85;0,7307;60
1886;SOMME;0;0,2104;1000
1886;SOMME;5;0,0256;790
1886;SOMME;10;0,0176;769
1886;SOMME;15;0,0262;756
1886;SOMME;20;0,0344;736
1886;SOMME;25;0,0375;711
1886;SOMME;30;0,0403;684
1886;SOMME;35;0,0439;657
1886;SOMME;40;0,0481;628
1886;SOMME;45;0,055;597
1886;SOMME;50;0,0707;565
1886;SOMME;55;0,0961;525
1886;SOMME;60;0,1396;474
1886;SOMME;65;0,2044;408
1886;SOMME;70;0,3034;325
1886;SOMME;75;0,4227;226
1886;SOMME;80;0,566;131
1886;SOMME;85;0,7329;57
1886;TARN;0;0,1851;1000
1886;TARN;5;0,022;815
1886;TARN;10;0,0154;797
1886;TARN;15;0,0233;785
1886;TARN;20;0,0307;766
1886;TARN;25;0,0336;743
1886;TARN;30;0,0363;718
1886;TARN;35;0,0399;692
1886;TARN;40;0,0442;664
1886;TARN;45;0,0514;635
1886;TARN;50;0,0667;602
1886;TARN;55;0,0912;562
1886;TARN;60;0,1334;511
1886;TARN;65;0,1966;443
1886;TARN;70;0,2941;356
1886;TARN;75;0,4137;251
1886;TARN;80;0,5587;147
1886;TARN;85;0,7278;65
1886;TARN-ET-GARONNE;0;0,1684;1000
1886;TARN-ET-GARONNE;5;0,0197;832
1886;TARN-ET-GARONNE;10;0,014;815
1886;TARN-ET-GARONNE;15;0,0213;804
1886;TARN-ET-GARONNE;20;0,0282;787
1886;TARN-ET-GARONNE;25;0,031;764
1886;TARN-ET-GARONNE;30;0,0335;741
1886;TARN-ET-GARONNE;35;0,0372;716
1886;TARN-ET-GARONNE;40;0,0416;689
1886;TARN-ET-GARONNE;45;0,0489;661
1886;TARN-ET-GARONNE;50;0,0639;628
1886;TARN-ET-GARONNE;55;0,0878;588
1886;TARN-ET-GARONNE;60;0,1289;537
1886;TARN-ET-GARONNE;65;0,191;467
1886;TARN-ET-GARONNE;70;0,2874;378
1886;TARN-ET-GARONNE;75;0,4071;269
1886;TARN-ET-GARONNE;80;0,5534;160
1886;TARN-ET-GARONNE;85;0,7241;71
1886;VAR;0;0,2845;1000
1886;VAR;5;0,0366;716
1886;VAR;10;0,024;689
1886;VAR;15;0,0347;673
1886;VAR;20;0,045;649
1886;VAR;25;0,0486;620
1886;VAR;30;0,0517;590
1886;VAR;35;0,0551;560
1886;VAR;40;0,0586;529
1886;VAR;45;0,0645;498
1886;VAR;50;0,0809;466
1886;VAR;55;0,1086;428
1886;VAR;60;0,1555;381
1886;VAR;65;0,2242;322
1886;VAR;70;0,3265;250
1886;VAR;75;0,4448;168
1886;VAR;80;0,5835;93
1886;VAR;85;0,7451;39
1886;VAUCLUSE;0;0,2987;1000
1886;VAUCLUSE;5;0,0387;701
1886;VAUCLUSE;10;0,0252;674
1886;VAUCLUSE;15;0,0363;657
1886;VAUCLUSE;20;0,047;633
1886;VAUCLUSE;25;0,0506;604
1886;VAUCLUSE;30;0,0538;573
1886;VAUCLUSE;35;0,0571;542
1886;VAUCLUSE;40;0,0605;511
1886;VAUCLUSE;45;0,0661;480
1886;VAUCLUSE;50;0,0827;449
1886;VAUCLUSE;55;0,1107;411
1886;VAUCLUSE;60;0,1582;366
1886;VAUCLUSE;65;0,2275;308
1886;VAUCLUSE;70;0,3304;238
1886;VAUCLUSE;75;0,4485;159
1886;VAUCLUSE;80;0,5864;88
1886;VAUCLUSE;85;0,7471;36
1886;VENDEE;0;0,2227;1000
1886;VENDEE;5;0,0274;777
1886;VENDEE;10;0,0186;756
1886;VENDEE;15;0,0276;742
1886;VENDEE;20;0,0362;721
1886;VENDEE;25;0,0394;695
1886;VENDEE;30;0,0422;668
1886;VENDEE;35;0,0458;640
1886;VENDEE;40;0,0499;610
1886;VENDEE;45;0,0567;580
1886;VENDEE;50;0,0725;547
1886;VENDEE;55;0,0983;507
1886;VENDEE;60;0,1425;458
1886;VENDEE;65;0,208;392
1886;VENDEE;70;0,3076;311
1886;VENDEE;75;0,4268;215
1886;VENDEE;80;0,5692;123
1886;VENDEE;85;0,7351;53
1886;VIENNE;0;0,1813;1000
1886;VIENNE;5;0,0215;819
1886;VIENNE;10;0,0151;801
1886;VIENNE;15;0,0228;789
1886;VIENNE;20;0,0301;771
1886;VIENNE;25;0,033;748
1886;VIENNE;30;0,0356;723
1886;VIENNE;35;0,0393;697
1886;VIENNE;40;0,0436;670
1886;VIENNE;45;0,0509;641
1886;VIENNE;50;0,0661;608
1886;VIENNE;55;0,0905;568
1886;VIENNE;60;0,1324;517
1886;VIENNE;65;0,1953;448
1886;VIENNE;70;0,2926;361
1886;VIENNE;75;0,4122;255
1886;VIENNE;80;0,5575;150
1886;VIENNE;85;0,727;66
1886;VIENNE(HAUTE-);0;0,2393;1000
1886;VIENNE(HAUTE-);5;0,0298;761
1886;VIENNE(HAUTE-);10;0,02;738
1886;VIENNE(HAUTE-);15;0,0295;723
1886;VIENNE(HAUTE-);20;0,0386;702
1886;VIENNE(HAUTE-);25;0,0419;675
1886;VIENNE(HAUTE-);30;0,0448;647
1886;VIENNE(HAUTE-);35;0,0484;618
1886;VIENNE(HAUTE-);40;0,0524;588
1886;VIENNE(HAUTE-);45;0,0589;557
1886;VIENNE(HAUTE-);50;0,0749;524
1886;VIENNE(HAUTE-);55;0,1012;485
1886;VIENNE(HAUTE-);60;0,1462;436
1886;VIENNE(HAUTE-);65;0,2126;372
1886;VIENNE(HAUTE-);70;0,313;293
1886;VIENNE(HAUTE-);75;0,432;201
1886;VIENNE(HAUTE-);80;0,5734;114
1886;VIENNE(HAUTE-);85;0,738;49
1886;VOSGES;0;0,2307;1000
1886;VOSGES;5;0,0286;769
1886;VOSGES;10;0,0193;747
1886;VOSGES;15;0,0286;733
1886;VOSGES;20;0,0374;712
1886;VOSGES;25;0,0406;685
1886;VOSGES;30;0,0435;657
1886;VOSGES;35;0,0471;629
