"";"ANNEE";"DEPARTEMENT";"Age";"Qmort";"Survie";"EdVieRes"
"16030";1856;"COTE-D-OR";85;0,7217;0,076;0,38
"16031";1856;"COTES-DU-NORD";0;0,4623;1;30,085
"16032";1856;"COTES-DU-NORD";10;0,0394;0,503;22,395
"16033";1856;"COTES-DU-NORD";15;0,0545;0,483;19,88
"16034";1856;"COTES-DU-NORD";20;0,0695;0,457;17,465
"16035";1856;"COTES-DU-NORD";25;0,0737;0,425;15,18
"16036";1856;"COTES-DU-NORD";30;0,0772;0,394;13,055
"16037";1856;"COTES-DU-NORD";35;0,0794;0,363;11,085
"16038";1856;"COTES-DU-NORD";40;0,0806;0,334;9,27
"16039";1856;"COTES-DU-NORD";45;0,0832;0,308;7,6
"16040";1856;"COTES-DU-NORD";5;0,0647;0,538;25,085
"16041";1856;"COTES-DU-NORD";50;0,1007;0,282;6,06
"16042";1856;"COTES-DU-NORD";55;0,1322;0,254;4,65
"16043";1856;"COTES-DU-NORD";60;0,185;0,22;3,38
"16044";1856;"COTES-DU-NORD";65;0,26;0,179;2,28
"16045";1856;"COTES-DU-NORD";70;0,3674;0,133;1,385
"16046";1856;"COTES-DU-NORD";75;0,4829;0,084;0,72
"16047";1856;"COTES-DU-NORD";80;0,6129;0,043;0,3
"16048";1856;"COTES-DU-NORD";85;0,7656;0,017;0,085
"16049";1856;"CREUSE";0;0,4738;1;29,325
"16050";1856;"CREUSE";10;0,0405;0,491;21,695
"16051";1856;"CREUSE";15;0,0557;0,471;19,24
"16052";1856;"CREUSE";20;0,071;0,445;16,885
"16053";1856;"CREUSE";25;0,0753;0,413;14,66
"16054";1856;"CREUSE";30;0,0787;0,382;12,595
"16055";1856;"CREUSE";35;0,0808;0,352;10,685
"16056";1856;"CREUSE";40;0,082;0,324;8,925
"16057";1856;"CREUSE";45;0,0843;0,297;7,305
"16058";1856;"CREUSE";5;0,0666;0,526;24,325
"16059";1856;"CREUSE";50;0,1018;0,272;5,82
"16060";1856;"CREUSE";55;0,1335;0,244;4,46
"16061";1856;"CREUSE";60;0,1866;0,212;3,24
"16062";1856;"CREUSE";65;0,262;0,172;2,18
"16063";1856;"CREUSE";70;0,3696;0,127;1,32
"16064";1856;"CREUSE";75;0,4849;0,08;0,685
"16065";1856;"CREUSE";80;0,6144;0,041;0,285
"16066";1856;"CREUSE";85;0,7667;0,016;0,08
"16067";1856;"DORDOGNE";0;0,3937;1;34,775
"16068";1856;"DORDOGNE";10;0,0334;0,574;26,745
"16069";1856;"DORDOGNE";15;0,0469;0,555;23,875
"16070";1856;"DORDOGNE";20;0,0602;0,529;21,1
"16071";1856;"DORDOGNE";25;0,0642;0,497;18,455
"16072";1856;"DORDOGNE";30;0,0676;0,465;15,97
"16073";1856;"DORDOGNE";35;0,0703;0,433;13,645
"16074";1856;"DORDOGNE";40;0,0726;0,403;11,48
"16075";1856;"DORDOGNE";45;0,0765;0,374;9,465
"16076";1856;"DORDOGNE";5;0,0536;0,606;29,775
"16077";1856;"DORDOGNE";50;0,0936;0,345;7,595
"16078";1856;"DORDOGNE";55;0,1239;0,313;5,87
"16079";1856;"DORDOGNE";60;0,1747;0,274;4,305
"16080";1856;"DORDOGNE";65;0,2476;0,226;2,935
"16081";1856;"DORDOGNE";70;0,3533;0,17;1,805
"16082";1856;"DORDOGNE";75;0,4699;0,11;0,955
"16083";1856;"DORDOGNE";80;0,603;0,058;0,405
"16084";1856;"DORDOGNE";85;0,7587;0,023;0,115
"16085";1856;"DOUBS";0;0,3222;1;40,215
"16086";1856;"DOUBS";10;0,0272;0,649;31,825
"16087";1856;"DOUBS";15;0,0389;0,631;28,58
"16088";1856;"DOUBS";20;0,0503;0,607;25,425
"16089";1856;"DOUBS";25;0,054;0,576;22,39
"16090";1856;"DOUBS";30;0,0573;0,545;19,51
"16091";1856;"DOUBS";35;0,0605;0,514;16,785
"16092";1856;"DOUBS";40;0,0636;0,483;14,215
"16093";1856;"DOUBS";45;0,0688;0,452;11,8
"16094";1856;"DOUBS";5;0,0423;0,678;35,215
"16095";1856;"DOUBS";50;0,0856;0,421;9,54
"16096";1856;"DOUBS";55;0,1142;0,385;7,435
"16097";1856;"DOUBS";60;0,1626;0,341;5,51
"16098";1856;"DOUBS";65;0,2329;0,286;3,805
"16099";1856;"DOUBS";70;0,3365;0,219;2,375
"16100";1856;"DOUBS";75;0,4543;0,145;1,28
"16101";1856;"DOUBS";80;0,5909;0,079;0,555
"16102";1856;"DOUBS";85;0,7503;0,032;0,16
"16103";1856;"DROME";0;0,3852;1;35,405
"16104";1856;"DROME";10;0,0327;0,583;27,33
"16105";1856;"DROME";15;0,046;0,564;24,415
"16106";1856;"DROME";20;0,059;0,538;21,595
"16107";1856;"DROME";25;0,063;0,506;18,905
"16108";1856;"DROME";30;0,0664;0,474;16,375
"16109";1856;"DROME";35;0,0692;0,443;14,005
"16110";1856;"DROME";40;0,0716;0,412;11,79
"16111";1856;"DROME";45;0,0756;0,383;9,73
"16112";1856;"DROME";5;0,0522;0,615;30,405
"16113";1856;"DROME";50;0,0927;0,354;7,815
"16114";1856;"DROME";55;0,1228;0,321;6,045
"16115";1856;"DROME";60;0,1733;0,281;4,44
"16116";1856;"DROME";65;0,2459;0,233;3,035
"16117";1856;"DROME";70;0,3515;0,175;1,87
"16118";1856;"DROME";75;0,4682;0,114;0,995
"16119";1856;"DROME";80;0,6017;0,061;0,425
"16120";1856;"DROME";85;0,7578;0,024;0,12
"16121";1856;"EURE";0;0,147;1;56,935
"16122";1856;"EURE";10;0,0122;0,839;47,67
"16123";1856;"EURE";15;0,0188;0,828;43,475
"16124";1856;"EURE";20;0,025;0,813;39,335
"16125";1856;"EURE";25;0,0276;0,793;35,27
"16126";1856;"EURE";30;0,03;0,771;31,305
"16127";1856;"EURE";35;0,0335;0,748;27,45
"16128";1856;"EURE";40;0,038;0,723;23,71
"16129";1856;"EURE";45;0,0456;0,695;20,095
"16130";1856;"EURE";5;0,0168;0,853;51,935
"16131";1856;"EURE";50;0,0601;0,663;16,62
"16132";1856;"EURE";55;0,0831;0,623;13,305
"16133";1856;"EURE";60;0,1228;0,572;10,19
"16134";1856;"EURE";65;0,1832;0,501;7,33
"16135";1856;"EURE";70;0,2781;0,41;4,825
"16136";1856;"EURE";75;0,3979;0,296;2,775
"16137";1856;"EURE";80;0,5458;0,178;1,295
"16138";1856;"EURE";85;0,7188;0,081;0,405
"16139";1856;"EURE-ET-LOIR";0;0,1698;1;54,385
"16140";1856;"EURE-ET-LOIR";10;0,0141;0,814;45,235
"16141";1856;"EURE-ET-LOIR";15;0,0215;0,802;41,165
"16142";1856;"EURE-ET-LOIR";20;0,0284;0,785;37,155
"16143";1856;"EURE-ET-LOIR";25;0,0312;0,763;33,23
"16144";1856;"EURE-ET-LOIR";30;0,0338;0,739;29,415
"16145";1856;"EURE-ET-LOIR";35;0,0374;0,714;25,72
"16146";1856;"EURE-ET-LOIR";40;0,0418;0,687;22,15
"16147";1856;"EURE-ET-LOIR";45;0,0492;0,658;18,715
"16148";1856;"EURE-ET-LOIR";5;0,0199;0,83;49,385
"16149";1856;"EURE-ET-LOIR";50;0,0642;0,626;15,425
"16150";1856;"EURE-ET-LOIR";55;0,0881;0,586;12,295
"16151";1856;"EURE-ET-LOIR";60;0,1293;0,534;9,365
"16152";1856;"EURE-ET-LOIR";65;0,1915;0,465;6,695
"16153";1856;"EURE-ET-LOIR";70;0,288;0,376;4,37
"16154";1856;"EURE-ET-LOIR";75;0,4077;0,268;2,49
"16155";1856;"EURE-ET-LOIR";80;0,5539;0,159;1,15
"16156";1856;"EURE-ET-LOIR";85;0,7244;0,071;0,355
"16157";1856;"FINISTERE";0;0,5542;1;24,475
"16158";1856;"FINISTERE";10;0,0475;0,41;17,245
"16159";1856;"FINISTERE";15;0,0645;0,391;15,195
"16160";1856;"FINISTERE";20;0,0817;0,365;13,24
"16161";1856;"FINISTERE";25;0,0861;0,336;11,415
"16162";1856;"FINISTERE";30;0,0896;0,307;9,735
"16163";1856;"FINISTERE";35;0,091;0,279;8,2
"16164";1856;"FINISTERE";40;0,0908;0,254;6,805
"16165";1856;"FINISTERE";45;0,0915;0,231;5,535
"16166";1856;"FINISTERE";5;0,0801;0,446;19,475
"16167";1856;"FINISTERE";50;0,1092;0,21;4,38
"16168";1856;"FINISTERE";55;0,1423;0,187;3,33
"16169";1856;"FINISTERE";60;0,1974;0,16;2,395
"16170";1856;"FINISTERE";65;0,2749;0,129;1,595
"16171";1856;"FINISTERE";70;0,384;0,093;0,95
"16172";1856;"FINISTERE";75;0,4979;0,057;0,485
"16173";1856;"FINISTERE";80;0,6242;0,029;0,2
"16174";1856;"FINISTERE";85;0,7735;0,011;0,055
"16175";1856;"FRANCE";0;0,2958;1;42,33
"16176";1856;"FRANCE";10;0,0251;0,677;33,81
"16177";1856;"FRANCE";15;0,0363;0,66;30,425
"16178";1856;"FRANCE";20;0,047;0,636;27,125
"16179";1856;"FRANCE";25;0,0506;0,606;23,945
"16180";1856;"FRANCE";30;0,0538;0,575;20,915
"16181";1856;"FRANCE";35;0,0571;0,545;18,04
"16182";1856;"FRANCE";40;0,0605;0,513;15,315
"16183";1856;"FRANCE";45;0,0661;0,482;12,75
"16184";1856;"FRANCE";5;0,0387;0,704;37,33
"16185";1856;"FRANCE";50;0,0827;0,451;10,34
"16186";1856;"FRANCE";55;0,1107;0,413;8,085
"16187";1856;"FRANCE";60;0,1581;0,368;6,02
"16188";1856;"FRANCE";65;0,2274;0,309;4,18
"16189";1856;"FRANCE";70;0,3282;0,239;2,635
"16190";1856;"FRANCE";75;0,4613;0,161;1,44
"16191";1856;"FRANCE";80;0,6178;0,087;0,635
"16192";1856;"FRANCE";85;0,7759;0,033;0,2
"16193";1856;"FRANCE";90;0,9023;0,007;0,035
"16194";1856;"GARD";0;0,299;1;42,135
"16195";1856;"GARD";10;0,0252;0,674;33,63
"16196";1856;"GARD";15;0,0363;0,657;30,26
"16197";1856;"GARD";20;0,0471;0,633;26,975
"16198";1856;"GARD";25;0,0507;0,603;23,81
"16199";1856;"GARD";30;0,0539;0,573;20,795
"16200";1856;"GARD";35;0,0572;0,542;17,93
"16201";1856;"GARD";40;0,0606;0,511;15,22
"16202";1856;"GARD";45;0,0662;0,48;12,665
"16203";1856;"GARD";5;0,0388;0,701;37,135
"16204";1856;"GARD";50;0,0827;0,448;10,265
"16205";1856;"GARD";55;0,1108;0,411;8,025
"16206";1856;"GARD";60;0,1583;0,365;5,97
"16207";1856;"GARD";65;0,2276;0,308;4,145
"16208";1856;"GARD";70;0,3304;0,238;2,605
"16209";1856;"GARD";75;0,4486;0,159;1,415
"16210";1856;"GARD";80;0,5865;0,088;0,62
"16211";1856;"GARD";85;0,7471;0,036;0,18
"16212";1856;"GARONNE(HAUTE-)";0;0,2575;1;45,735
"16213";1856;"GARONNE(HAUTE-)";10;0,0216;0,718;37,02
"16214";1856;"GARONNE(HAUTE-)";15;0,0316;0,703;33,43
"16215";1856;"GARONNE(HAUTE-)";20;0,0412;0,681;29,915
"16216";1856;"GARONNE(HAUTE-)";25;0,0446;0,653;26,51
"16217";1856;"GARONNE(HAUTE-)";30;0,0476;0,623;23,245
"16218";1856;"GARONNE(HAUTE-)";35;0,0511;0,594;20,13
"16219";1856;"GARONNE(HAUTE-)";40;0,0549;0,563;17,16
"16220";1856;"GARONNE(HAUTE-)";45;0,0612;0,533;14,345
"16221";1856;"GARONNE(HAUTE-)";5;0,0325;0,743;40,735
"16222";1856;"GARONNE(HAUTE-)";50;0,0774;0,5;11,68
"16223";1856;"GARONNE(HAUTE-)";55;0,1043;0,461;9,18
"16224";1856;"GARONNE(HAUTE-)";60;0,1501;0,413;6,875
"16225";1856;"GARONNE(HAUTE-)";65;0,2175;0,351;4,81
"16226";1856;"GARONNE(HAUTE-)";70;0,3187;0,275;3,055
"16227";1856;"GARONNE(HAUTE-)";75;0,4374;0,187;1,68
"16228";1856;"GARONNE(HAUTE-)";80;0,5777;0,105;0,745
"16229";1856;"GARONNE(HAUTE-)";85;0,741;0,044;0,22
"16230";1856;"GERS";0;0,2555;1;45,925
"16231";1856;"GERS";10;0,0214;0,721;37,2
"16232";1856;"GERS";15;0,0314;0,705;33,595
"16233";1856;"GERS";20;0,0409;0,683;30,07
"16234";1856;"GERS";25;0,0443;0,655;26,655
"16235";1856;"GERS";30;0,0473;0,626;23,38
"16236";1856;"GERS";35;0,0508;0,596;20,25
"16237";1856;"GERS";40;0,0547;0,566;17,27
"16238";1856;"GERS";45;0,0609;0,535;14,44
"16239";1856;"GERS";5;0,0322;0,745;40,925
"16240";1856;"GERS";50;0,0771;0,503;11,765
"16241";1856;"GERS";55;0,104;0,464;9,25
"16242";1856;"GERS";60;0,1496;0,416;6,93
"16243";1856;"GERS";65;0,2169;0,353;4,85
"16244";1856;"GERS";70;0,3181;0,277;3,085
"16245";1856;"GERS";75;0,4368;0,189;1,7
"16246";1856;"GERS";80;0,5772;0,106;0,755
"16247";1856;"GERS";85;0,7407;0,045;0,225
"16248";1856;"GIRONDE";0;0,3308;1;39,53
"16249";1856;"GIRONDE";10;0,028;0,64;31,185
"16250";1856;"GIRONDE";15;0,0399;0,622;27,985
"16251";1856;"GIRONDE";20;0,0515;0,597;24,875
"16252";1856;"GIRONDE";25;0,0553;0,566;21,89
"16253";1856;"GIRONDE";30;0,0585;0,535;19,06
"16254";1856;"GIRONDE";35;0,0617;0,504;16,385
"16255";1856;"GIRONDE";40;0,0647;0,473;13,865
"16256";1856;"GIRONDE";45;0,0698;0,442;11,5
"16257";1856;"GIRONDE";5;0,0437;0,669;34,53
"16258";1856;"GIRONDE";50;0,0866;0,411;9,29
"16259";1856;"GIRONDE";55;0,1154;0,376;7,235
"16260";1856;"GIRONDE";60;0,1641;0,332;5,355
"16261";1856;"GIRONDE";65;0,2348;0,278;3,695
"16262";1856;"GIRONDE";70;0,3387;0,213;2,305
"16263";1856;"GIRONDE";75;0,4563;0,141;1,24
"16264";1856;"GIRONDE";80;0,5925;0,076;0,535
"16265";1856;"GIRONDE";85;0,7514;0,031;0,155
"16266";1856;"HERAULT";0;0,1621;1;55,225
"16267";1856;"HERAULT";10;0,0134;0,822;46,035
"16268";1856;"HERAULT";15;0,0206;0,811;41,925
"16269";1856;"HERAULT";20;0,0273;0,794;37,87
"16270";1856;"HERAULT";25;0,03;0,773;33,9
"16271";1856;"HERAULT";30;0,0325;0,749;30,035
"16272";1856;"HERAULT";35;0,0361;0,725;26,29
"16273";1856;"HERAULT";40;0,0406;0,699;22,665
"16274";1856;"HERAULT";45;0,048;0,671;19,17
"16275";1856;"HERAULT";5;0,0189;0,838;50,225
"16276";1856;"HERAULT";50;0,0628;0,638;15,815
"16277";1856;"HERAULT";55;0,0865;0,598;12,625
"16278";1856;"HERAULT";60;0,1272;0,547;9,635
"16279";1856;"HERAULT";65;0,1888;0,477;6,9
"16280";1856;"HERAULT";70;0,2848;0,387;4,515
"16281";1856;"HERAULT";75;0,4045;0,277;2,58
"16282";1856;"HERAULT";80;0,5513;0,165;1,195
"16283";1856;"HERAULT";85;0,7226;0,074;0,37
"16284";1856;"ILLE-ET-VILAINE";0;0,4017;1;34,19
"16285";1856;"ILLE-ET-VILAINE";10;0,0341;0,565;26,2
"16286";1856;"ILLE-ET-VILAINE";15;0,0478;0,546;23,375
"16287";1856;"ILLE-ET-VILAINE";20;0,0613;0,52;20,645
"16288";1856;"ILLE-ET-VILAINE";25;0,0653;0,488;18,045
"16289";1856;"ILLE-ET-VILAINE";30;0,0687;0,456;15,605
"16290";1856;"ILLE-ET-VILAINE";35;0,0714;0,425;13,325
"16291";1856;"ILLE-ET-VILAINE";40;0,0736;0,395;11,2
"16292";1856;"ILLE-ET-VILAINE";45;0,0773;0,366;9,225
"16293";1856;"ILLE-ET-VILAINE";5;0,0549;0,598;29,19
"16294";1856;"ILLE-ET-VILAINE";50;0,0945;0,337;7,395
"16295";1856;"ILLE-ET-VILAINE";55;0,1249;0,305;5,71
"16296";1856;"ILLE-ET-VILAINE";60;0,1759;0,267;4,185
"16297";1856;"ILLE-ET-VILAINE";65;0,2491;0,22;2,85
"16298";1856;"ILLE-ET-VILAINE";70;0,3551;0,165;1,75
"16299";1856;"ILLE-ET-VILAINE";75;0,4715;0,107;0,925
"16300";1856;"ILLE-ET-VILAINE";80;0,6042;0,056;0,39
"16301";1856;"ILLE-ET-VILAINE";85;0,7596;0,022;0,11
"16302";1856;"INDRE";0;0,4425;1;31,385
"16303";1856;"INDRE";10;0,0377;0,523;23,595
"16304";1856;"INDRE";15;0,0523;0,503;20,98
"16305";1856;"INDRE";20;0,0668;0,477;18,465
"16306";1856;"INDRE";25;0,071;0,445;16,08
"16307";1856;"INDRE";30;0,0744;0,414;13,855
"16308";1856;"INDRE";35;0,0768;0,383;11,785
"16309";1856;"INDRE";40;0,0784;0,353;9,87
"16310";1856;"INDRE";45;0,0813;0,326;8,105
"16311";1856;"INDRE";5;0,0615;0,558;26,385
"16312";1856;"INDRE";50;0,0987;0,299;6,475
"16313";1856;"INDRE";55;0,1299;0,27;4,98
"16314";1856;"INDRE";60;0,1821;0,235;3,63
"16315";1856;"INDRE";65;0,2566;0,192;2,455
"16316";1856;"INDRE";70;0,3635;0,143;1,495
"16317";1856;"INDRE";75;0,4793;0,091;0,78
"16318";1856;"INDRE";80;0,6102;0,047;0,325
"16319";1856;"INDRE";85;0,7637;0,018;0,09
"16320";1856;"INDRE-ET-LOIRE";0;0,22;1;49,245
"16321";1856;"INDRE-ET-LOIRE";10;0,0184;0,759;40,345
"16322";1856;"INDRE-ET-LOIRE";15;0,0273;0,745;36,55
"16323";1856;"INDRE-ET-LOIRE";20;0,0358;0,725;32,825
"16324";1856;"INDRE-ET-LOIRE";25;0,039;0,699;29,2
"16325";1856;"INDRE-ET-LOIRE";30;0,0418;0,671;25,705
"16326";1856;"INDRE-ET-LOIRE";35;0,0454;0,643;22,35
"16327";1856;"INDRE-ET-LOIRE";40;0,0496;0,614;19,135
"16328";1856;"INDRE-ET-LOIRE";45;0,0563;0,584;16,065
"16329";1856;"INDRE-ET-LOIRE";5;0,027;0,78;44,245
"16330";1856;"INDRE-ET-LOIRE";50;0,0721;0,551;13,145
"16331";1856;"INDRE-ET-LOIRE";55;0,0979;0,511;10,39
"16332";1856;"INDRE-ET-LOIRE";60;0,1419;0,461;7,835
"16333";1856;"INDRE-ET-LOIRE";65;0,2072;0,396;5,53
"16334";1856;"INDRE-ET-LOIRE";70;0,3067;0,314;3,55
"16335";1856;"INDRE-ET-LOIRE";75;0,4259;0,217;1,98
"16336";1856;"INDRE-ET-LOIRE";80;0,5686;0,125;0,895
"16337";1856;"INDRE-ET-LOIRE";85;0,7347;0,054;0,27
"16338";1856;"ISERE";0;0,6315;1;20,25
"16339";1856;"ISERE";10;0,0544;0,334;13,405
"16340";1856;"ISERE";15;0,0728;0,316;11,735
"16341";1856;"ISERE";20;0,0918;0,293;10,155
"16342";1856;"ISERE";25;0,0963;0,266;8,69
"16343";1856;"ISERE";30;0,0998;0,24;7,36
"16344";1856;"ISERE";35;0,1003;0,216;6,16
"16345";1856;"ISERE";40;0,099;0,195;5,08
"16346";1856;"ISERE";45;0,0981;0,175;4,105
"16347";1856;"ISERE";5;0,0935;0,369;15,25
"16348";1856;"ISERE";50;0,1158;0,158;3,23
"16349";1856;"ISERE";55;0,15;0,14;2,44
"16350";1856;"ISERE";60;0,2068;0,119;1,74
"16351";1856;"ISERE";65;0,2861;0,094;1,145
"16352";1856;"ISERE";70;0,3963;0,067;0,675
"16353";1856;"ISERE";75;0,509;0,041;0,34
"16354";1856;"ISERE";80;0,6325;0,02;0,135
"16355";1856;"ISERE";85;0,7793;0,007;0,035
"16356";1856;"JURA";0;0,4199;1;32,92
"16357";1856;"JURA";10;0,0357;0,547;25,02
"16358";1856;"JURA";15;0,0498;0,527;22,285
"16359";1856;"JURA";20;0,0638;0,501;19,65
"16360";1856;"JURA";25;0,0678;0,469;17,145
"16361";1856;"JURA";30;0,0713;0,437;14,8
"16362";1856;"JURA";35;0,0738;0,406;12,615
"16363";1856;"JURA";40;0,0757;0,376;10,585
"16364";1856;"JURA";45;0,0791;0,347;8,705
"16365";1856;"JURA";5;0,0578;0,58;27,92
"16366";1856;"JURA";50;0,0964;0,32;6,97
"16367";1856;"JURA";55;0,1271;0,289;5,37
"16368";1856;"JURA";60;0,1787;0,252;3,925
"16369";1856;"JURA";65;0,2525;0,207;2,665
"16370";1856;"JURA";70;0,3589;0,155;1,63
"16371";1856;"JURA";75;0,4751;0,099;0,855
"16372";1856;"JURA";80;0,607;0,052;0,36
"16373";1856;"JURA";85;0,7615;0,02;0,1
"16374";1856;"LANDES";0;0,4254;1;32,54
"16375";1856;"LANDES";10;0,0362;0,541;24,665
"16376";1856;"LANDES";15;0,0504;0,521;21,96
"16377";1856;"LANDES";20;0,0645;0,495;19,355
"16378";1856;"LANDES";25;0,0686;0,463;16,88
"16379";1856;"LANDES";30;0,072;0,431;14,565
"16380";1856;"LANDES";35;0,0746;0,4;12,41
"16381";1856;"LANDES";40;0,0764;0,37;10,41
"16382";1856;"LANDES";45;0,0797;0,342;8,56
"16383";1856;"LANDES";5;0,0587;0,575;27,54
"16384";1856;"LANDES";50;0,097;0,315;6,85
"16385";1856;"LANDES";55;0,1278;0,284;5,275
"16386";1856;"LANDES";60;0,1796;0,248;3,855
"16387";1856;"LANDES";65;0,2535;0,203;2,615
"16388";1856;"LANDES";70;0,36;0,152;1,6
"16389";1856;"LANDES";75;0,4761;0,097;0,84
"16390";1856;"LANDES";80;0,6078;0,051;0,355
"16391";1856;"LANDES";85;0,762;0,02;0,1
"16392";1856;"LOIR-ET-CHER";0;0,2454;1;46,835
"16393";1856;"LOIR-ET-CHER";10;0,0206;0,731;38,06
"16394";1856;"LOIR-ET-CHER";15;0,0302;0,716;34,405
"16395";1856;"LOIR-ET-CHER";20;0,0395;0,695;30,825
"16396";1856;"LOIR-ET-CHER";25;0,0428;0,667;27,35
"16397";1856;"LOIR-ET-CHER";30;0,0458;0,639;24,015
"16398";1856;"LOIR-ET-CHER";35;0,0493;0,609;20,82
"16399";1856;"LOIR-ET-CHER";40;0,0532;0,579;17,775
"16400";1856;"LOIR-ET-CHER";45;0,0597;0,549;14,88
"16401";1856;"LOIR-ET-CHER";5;0,0307;0,755;41,835
"16402";1856;"LOIR-ET-CHER";50;0,0757;0,516;12,135
"16403";1856;"LOIR-ET-CHER";55;0,1023;0,477;9,555
"16404";1856;"LOIR-ET-CHER";60;0,1475;0,428;7,17
"16405";1856;"LOIR-ET-CHER";65;0,2143;0,365;5,03
"16406";1856;"LOIR-ET-CHER";70;0,315;0,287;3,205
"16407";1856;"LOIR-ET-CHER";75;0,4339;0,196;1,77
"16408";1856;"LOIR-ET-CHER";80;0,5749;0,111;0,79
"16409";1856;"LOIR-ET-CHER";85;0,7391;0,047;0,235
"16410";1856;"LOIRE";0;0,4397;1;31,575
"16411";1856;"LOIRE";10;0,0375;0,526;23,775
"16412";1856;"LOIRE";15;0,052;0,506;21,145
"16413";1856;"LOIRE";20;0,0664;0,48;18,615
"16414";1856;"LOIRE";25;0,0706;0,448;16,215
"16415";1856;"LOIRE";30;0,074;0,417;13,975
"16416";1856;"LOIRE";35;0,0764;0,386;11,89
"16417";1856;"LOIRE";40;0,078;0,356;9,96
"16418";1856;"LOIRE";45;0,0811;0,328;8,18
"16419";1856;"LOIRE";5;0,061;0,56;26,575
"16420";1856;"LOIRE";50;0,0984;0,302;6,54
"16421";1856;"LOIRE";55;0,1295;0,272;5,03
"16422";1856;"LOIRE";60;0,1817;0,237;3,67
"16423";1856;"LOIRE";65;0,2561;0,194;2,485
"16424";1856;"LOIRE";70;0,3629;0,144;1,515
"16425";1856;"LOIRE";75;0,4788;0,092;0,795
"16426";1856;"LOIRE";80;0,6098;0,048;0,335
"16427";1856;"LOIRE";85;0,7634;0,019;0,095
"16428";1856;"LOIRE-INFERIEURE";0;0,2564;1;45,845
"16429";1856;"LOIRE-INFERIEURE";10;0,0215;0,72;37,125
"16430";1856;"LOIRE-INFERIEURE";15;0,0315;0,704;33,525
"16431";1856;"LOIRE-INFERIEURE";20;0,041;0,682;30,005
"16432";1856;"LOIRE-INFERIEURE";25;0,0444;0,654;26,595
"16433";1856;"LOIRE-INFERIEURE";30;0,0474;0,625;23,325
"16434";1856;"LOIRE-INFERIEURE";35;0,051;0,595;20,2
"16435";1856;"LOIRE-INFERIEURE";40;0,0548;0,565;17,225
"16436";1856;"LOIRE-INFERIEURE";45;0,061;0,534;14,4
"16437";1856;"LOIRE-INFERIEURE";5;0,0323;0,744;40,845
"16438";1856;"LOIRE-INFERIEURE";50;0,0772;0,501;11,73
"16439";1856;"LOIRE-INFERIEURE";55;0,1041;0,463;9,225
"16440";1856;"LOIRE-INFERIEURE";60;0,1498;0,415;6,91
"16441";1856;"LOIRE-INFERIEURE";65;0,2172;0,352;4,835
"16442";1856;"LOIRE-INFERIEURE";70;0,3183;0,276;3,075
"16443";1856;"LOIRE-INFERIEURE";75;0,4371;0,188;1,695
"16444";1856;"LOIRE-INFERIEURE";80;0,5774;0,106;0,755
"16445";1856;"LOIRE-INFERIEURE";85;0,7408;0,045;0,225
"16446";1856;"LOIRE(HAUTE-)";0;0,426;1;32,515
"16447";1856;"LOIRE(HAUTE-)";10;0,0363;0,54;24,645
"16448";1856;"LOIRE(HAUTE-)";15;0,0505;0,521;21,945
"16449";1856;"LOIRE(HAUTE-)";20;0,0646;0,494;19,34
"16450";1856;"LOIRE(HAUTE-)";25;0,0687;0,462;16,87
"16451";1856;"LOIRE(HAUTE-)";30;0,0721;0,431;14,56
"16452";1856;"LOIRE(HAUTE-)";35;0,0746;0,4;12,405
"16453";1856;"LOIRE(HAUTE-)";40;0,0764;0,37;10,405
"16454";1856;"LOIRE(HAUTE-)";45;0,0797;0,342;8,555
"16455";1856;"LOIRE(HAUTE-)";5;0,0588;0,574;27,515
"16456";1856;"LOIRE(HAUTE-)";50;0,097;0,314;6,845
"16457";1856;"LOIRE(HAUTE-)";55;0,1279;0,284;5,275
"16458";1856;"LOIRE(HAUTE-)";60;0,1797;0,248;3,855
"16459";1856;"LOIRE(HAUTE-)";65;0,2536;0,203;2,615
"16460";1856;"LOIRE(HAUTE-)";70;0,3602;0,152;1,6
"16461";1856;"LOIRE(HAUTE-)";75;0,4762;0,097;0,84
"16462";1856;"LOIRE(HAUTE-)";80;0,6078;0,051;0,355
"16463";1856;"LOIRE(HAUTE-)";85;0,7621;0,02;0,1
"16464";1856;"LOIRET";0;0,2773;1;43,99
"16465";1856;"LOIRET";10;0,0233;0,697;35,375
"16466";1856;"LOIRET";15;0,0339;0,681;31,89
"16467";1856;"LOIRET";20;0,044;0,658;28,485
"16468";1856;"LOIRET";25;0,0475;0,629;25,195
"16469";1856;"LOIRET";30;0,0506;0,599;22,05
"16470";1856;"LOIRET";35;0,054;0,569;19,055
"16471";1856;"LOIRET";40;0,0577;0,538;16,21
"16472";1856;"LOIRET";45;0,0636;0,507;13,52
"16473";1856;"LOIRET";5;0,0355;0,723;38,99
"16474";1856;"LOIRET";50;0,08;0,475;10,985
"16475";1856;"LOIRET";55;0,1075;0,437;8,61
"16476";1856;"LOIRET";60;0,1541;0,39;6,425
"16477";1856;"LOIRET";65;0,2224;0,33;4,475
"16478";1856;"LOIRET";70;0,3245;0,256;2,825
"16479";1856;"LOIRET";75;0,4429;0,173;1,545
"16480";1856;"LOIRET";80;0,582;0,096;0,68
"16481";1856;"LOIRET";85;0,744;0,04;0,2
"16482";1856;"LOT";0;0,2311;1;48,185
"16483";1856;"LOT";10;0,0193;0,747;39,34
"16484";1856;"LOT";15;0,0286;0,732;35,605
