"";"ANNEE";"DEPARTEMENT";"Qmort[0-4]";"Qmort[5-9]";"Qmort[10-14]";"Qmort[15-19]";"Qmort[20-24]";"Qmort[25-29]";"Qmort[30-34]";"Qmort[35-40]";"Qmort[40-44]";"Qmort[45-49]";"Qmort[50-54]";"Qmort[55-59]";"Qmort[60-64]";"Qmort[65-69]";"Qmort[70-74]";"Qmort[75-79]";"Qmort[80-85]";"Qmort[85-...]"
"1447";1886;"LOZERE";0,2748;0,0351;0,0231;0,0336;0,0437;0,0472;0,0502;0,0537;0,0573;0,0633;0,0797;0,1071;0,1536;0,2218;0,3238;0,4423;0,5815;0,7437
"1448";1886;"MAINE-ET-LOIRE";0,2275;0,0281;0,019;0,0282;0,0369;0,0401;0,043;0,0466;0,0506;0,0573;0,0732;0,0992;0,1436;0,2094;0,3092;0,4284;0,5705;0,736
"1449";1886;"MANCHE";0,2961;0,0383;0,025;0,036;0,0467;0,0503;0,0534;0,0568;0,0602;0,0658;0,0824;0,1104;0,1577;0,2269;0,3297;0,4479;0,5859;0,7467
"1450";1886;"MARNE";0,1959;0,0236;0,0163;0,0245;0,0323;0,0353;0,038;0,0416;0,0459;0,053;0,0684;0,0934;0,1361;0,2;0,2982;0,4177;0,5619;0,73
"1451";1886;"MARNE(HAUTE-)";0,1807;0,0214;0,015;0,0228;0,03;0,0329;0,0355;0,0392;0,0435;0,0508;0,066;0,0903;0,1322;0,1951;0,2924;0,412;0,5573;0,7268
"1452";1886;"MAYENNE";0,2501;0,0314;0,021;0,0308;0,0402;0,0435;0,0465;0,05;0,0539;0,0603;0,0764;0,1031;0,1485;0,2155;0,3164;0,4353;0,576;0,7398
"1453";1886;"MEURTHE-ET-MOSELLE";0,2019;0,0244;0,0168;0,0252;0,0332;0,0362;0,039;0,0426;0,0468;0,0538;0,0694;0,0945;0,1376;0,2019;0,3004;0,4198;0,5636;0,7312
"1454";1886;"MEUSE";0,2111;0,0257;0,0176;0,0263;0,0345;0,0376;0,0404;0,044;0,0482;0,0551;0,0708;0,0962;0,1398;0,2046;0,3036;0,423;0,5662;0,733
"1455";1886;"MORBIHAN";0,2817;0,0361;0,0237;0,0344;0,0447;0,0482;0,0513;0,0547;0,0583;0,0641;0,0806;0,1082;0,155;0,2235;0,3257;0,4441;0,5829;0,7447
"1456";1886;"NIEVRE";0,194;0,0233;0,0162;0,0243;0,032;0,035;0,0377;0,0413;0,0456;0,0527;0,0681;0,093;0,1356;0,1994;0,2975;0,417;0,5614;0,7296
"1457";1886;"NORD";0,2242;0,0276;0,0187;0,0278;0,0364;0,0396;0,0425;0,0461;0,0502;0,0569;0,0727;0,0986;0,1428;0,2084;0,3081;0,4273;0,5696;0,7354
"1458";1886;"OISE";0,2009;0,0243;0,0168;0,0251;0,033;0,036;0,0388;0,0424;0,0467;0,0537;0,0692;0,0943;0,1373;0,2016;0,3;0,4195;0,5633;0,731
"1459";1886;"ORNE";0,1829;0,0217;0,0152;0,023;0,0304;0,0332;0,0359;0,0395;0,0439;0,0511;0,0663;0,0908;0,1328;0,1959;0,2932;0,4129;0,558;0,7273
"1460";1886;"PAS-DE-CALAIS";0,2232;0,0275;0,0187;0,0277;0,0363;0,0394;0,0423;0,0459;0,05;0,0568;0,0726;0,0984;0,1426;0,2082;0,3078;0,427;0,5694;0,7352
"1461";1886;"PUY-DE-DOME";0,2199;0,027;0,0184;0,0273;0,0358;0,0389;0,0418;0,0454;0,0495;0,0563;0,0721;0,0978;0,1418;0,2072;0,3067;0,4259;0,5685;0,7346
"1462";1886;"PYRENEES-ORIENTALES";0,2372;0,0295;0,0199;0,0293;0,0383;0,0415;0,0445;0,0481;0,0521;0,0586;0,0746;0,1009;0,1457;0,2121;0,3124;0,4314;0,5729;0,7377
"1463";1886;"PYRENEES(BASSES-)";0,1983;0,0239;0,0165;0,0248;0,0326;0,0356;0,0384;0,042;0,0463;0,0533;0,0688;0,0938;0,1367;0,2008;0,299;0,4185;0,5626;0,7305
"1464";1886;"PYRENEES(HAUTES-)";0,1863;0,0222;0,0155;0,0234;0,0309;0,0338;0,0365;0,0401;0,0444;0,0516;0,0669;0,0915;0,1336;0,197;0,2945;0,4141;0,5591;0,728
"1465";1886;"RHONE";0,2984;0,0387;0,0252;0,0363;0,047;0,0506;0,0538;0,0571;0,0605;0,0661;0,0827;0,1107;0,1582;0,2275;0,3303;0,4484;0,5863;0,7471
"1466";1886;"SAONE-ET-LOIRE";0,2298;0,0284;0,0192;0,0284;0,0372;0,0404;0,0433;0,0469;0,051;0,0576;0,0735;0,0996;0,1441;0,21;0,31;0,4291;0,571;0,7364
"1467";1886;"SAONE(HAUTE-)";0,218;0,0267;0,0182;0,0271;0,0355;0,0386;0,0415;0,0451;0,0492;0,056;0,0718;0,0975;0,1414;0,2066;0,306;0,4253;0,568;0,7343
"1468";1886;"SARTHE";0,1814;0,0215;0,0151;0,0228;0,0301;0,033;0,0357;0,0393;0,0437;0,0509;0,0661;0,0905;0,1324;0,1954;0,2926;0,4123;0,5576;0,727
"1469";1886;"SAVOIE";0,2923;0,0377;0,0246;0,0356;0,0461;0,0497;0,0529;0,0562;0,0597;0,0654;0,0819;0,1098;0,157;0,226;0,3286;0,4469;0,5851;0,7462
"1470";1886;"SAVOIE(HAUTE-)";0,3179;0,0417;0,0268;0,0385;0,0497;0,0534;0,0566;0,0599;0,0631;0,0683;0,0851;0,1136;0,1618;0,2319;0,3354;0,4532;0,5901;0,7497
"1471";1886;"SEINE";0,3097;0,0404;0,0261;0,0375;0,0486;0,0522;0,0555;0,0587;0,062;0,0674;0,0841;0,1124;0,1603;0,2301;0,3333;0,4513;0,5886;0,7486
"1472";1886;"SEINE-ET-MARNE";0,1758;0,0207;0,0146;0,0222;0,0293;0,0321;0,0348;0,0384;0,0428;0,0501;0,0652;0,0893;0,1309;0,1935;0,2904;0,4101;0,5558;0,7257
"1473";1886;"SEINE-ET-OISE";0,2414;0,0301;0,0202;0,0298;0,0389;0,0422;0,0451;0,0487;0,0527;0,0591;0,0752;0,1016;0,1466;0,2132;0,3137;0,4327;0,5739;0,7384
"1474";1886;"SEINE-INFERIEURE";0,2673;0,034;0,0225;0,0327;0,0426;0,046;0,0491;0,0526;0,0563;0,0624;0,0787;0,1059;0,1521;0,22;0,3216;0,4402;0,5799;0,7425
"1475";1886;"SEVRES(DEUX-)";0,1993;0,024;0,0166;0,0249;0,0328;0,0358;0,0385;0,0422;0,0464;0,0535;0,069;0,094;0,1369;0,2011;0,2994;0,4189;0,5629;0,7307
"1476";1886;"SOMME";0,2104;0,0256;0,0176;0,0262;0,0344;0,0375;0,0403;0,0439;0,0481;0,055;0,0707;0,0961;0,1396;0,2044;0,3034;0,4227;0,566;0,7329
"1477";1886;"TARN";0,1851;0,022;0,0154;0,0233;0,0307;0,0336;0,0363;0,0399;0,0442;0,0514;0,0667;0,0912;0,1334;0,1966;0,2941;0,4137;0,5587;0,7278
"1478";1886;"TARN-ET-GARONNE";0,1684;0,0197;0,014;0,0213;0,0282;0,031;0,0335;0,0372;0,0416;0,0489;0,0639;0,0878;0,1289;0,191;0,2874;0,4071;0,5534;0,7241
"1479";1886;"VAR";0,2845;0,0366;0,024;0,0347;0,045;0,0486;0,0517;0,0551;0,0586;0,0645;0,0809;0,1086;0,1555;0,2242;0,3265;0,4448;0,5835;0,7451
"1480";1886;"VAUCLUSE";0,2987;0,0387;0,0252;0,0363;0,047;0,0506;0,0538;0,0571;0,0605;0,0661;0,0827;0,1107;0,1582;0,2275;0,3304;0,4485;0,5864;0,7471
"1481";1886;"VENDEE";0,2227;0,0274;0,0186;0,0276;0,0362;0,0394;0,0422;0,0458;0,0499;0,0567;0,0725;0,0983;0,1425;0,208;0,3076;0,4268;0,5692;0,7351
"1482";1886;"VIENNE";0,1813;0,0215;0,0151;0,0228;0,0301;0,033;0,0356;0,0393;0,0436;0,0509;0,0661;0,0905;0,1324;0,1953;0,2926;0,4122;0,5575;0,727
"1483";1886;"VIENNE(HAUTE-)";0,2393;0,0298;0,02;0,0295;0,0386;0,0419;0,0448;0,0484;0,0524;0,0589;0,0749;0,1012;0,1462;0,2126;0,313;0,432;0,5734;0,738
"1484";1886;"VOSGES";0,2307;0,0286;0,0193;0,0286;0,0374;0,0406;0,0435;0,0471;0,0511;0,0577;0,0736;0,0997;0,1443;0,2103;0,3103;0,4294;0,5713;0,7366
"1485";1886;"YONNE";0,1489;0,0171;0,0123;0,019;0,0253;0,0279;0,0303;0,0339;0,0384;0,0459;0,0605;0,0835;0,1234;0,1839;0,2789;0,3988;0,5465;0,7193
"1486";1891;"AIN";0,2392;0,0298;0,02;0,0295;0,0386;0,0419;0,0448;0,0484;0,0523;0,0589;0,0749;0,1012;0,1462;0,2126;0,313;0,432;0,5734;0,738
"1487";1891;"AISNE";0,193;0,0232;0,0161;0,0242;0,0319;0,0348;0,0375;0,0412;0,0455;0,0526;0,068;0,0928;0,1353;0,1991;0,2971;0,4166;0,5611;0,7294
"1488";1891;"ALLIER";0,1792;0,0212;0,0149;0,0226;0,0298;0,0327;0,0353;0,0389;0,0433;0,0506;0,0657;0,09;0,1318;0,1946;0,2918;0,4114;0,5569;0,7265
"1489";1891;"ALPES-MARITIMES";0,2819;0,0362;0,0237;0,0344;0,0447;0,0482;0,0513;0,0547;0,0583;0,0642;0,0806;0,1082;0,155;0,2235;0,3257;0,4441;0,583;0,7447
"1490";1891;"ALPES(BASSES-)";0,3255;0,0428;0,0275;0,0393;0,0508;0,0545;0,0578;0,061;0,0641;0,0692;0,086;0,1147;0,1632;0,2336;0,3374;0,4551;0,5915;0,7507
"1491";1891;"ALPES(HAUTES-)";0,401;0,0548;0,0341;0,0477;0,0612;0,0652;0,0686;0,0713;0,0735;0,0772;0,0944;0,1248;0,1758;0,249;0,3549;0,4714;0,6041;0,7595
"1492";1891;"ARDECHE";0,2888;0,0372;0,0243;0,0352;0,0456;0,0492;0,0523;0,0557;0,0592;0,065;0,0815;0,1092;0,1563;0,2252;0,3277;0,446;0,5844;0,7457
"1493";1891;"ARDENNES";0,1735;0,0204;0,0144;0,0219;0,029;0,0318;0,0344;0,038;0,0424;0,0497;0,0648;0,0889;0,1303;0,1927;0,2895;0,4092;0,5551;0,7252
"1494";1891;"ARIEGE";0,2092;0,0255;0,0175;0,0261;0,0342;0,0373;0,0401;0,0437;0,0479;0,0549;0,0705;0,0959;0,1393;0,2041;0,303;0,4223;0,5657;0,7326
"1495";1891;"AUBE";0,1958;0,0236;0,0163;0,0245;0,0323;0,0352;0,038;0,0416;0,0459;0,053;0,0684;0,0933;0,1361;0,2;0,2981;0,4176;0,5619;0,73
"1496";1891;"AUDE";0,2094;0,0255;0,0175;0,0261;0,0343;0,0373;0,0401;0,0438;0,048;0,0549;0,0705;0,0959;0,1394;0,2041;0,303;0,4224;0,5657;0,7327
"1497";1891;"AVEYRON";0,2116;0,0258;0,0177;0,0263;0,0346;0,0377;0,0405;0,0441;0,0483;0,0552;0,0708;0,0963;0,1399;0,2048;0,3038;0,4231;0,5663;0,7331
"1498";1891;"BELFORT";0,2447;0,0306;0,0205;0,0302;0,0394;0,0427;0,0456;0,0492;0,0531;0,0596;0,0756;0,1021;0,1473;0,2141;0,3147;0,4336;0,5747;0,7389
"1499";1891;"BOUCHES-DU-RHONE";0,3317;0,0438;0,028;0,04;0,0517;0,0554;0,0587;0,0618;0,0649;0,0699;0,0867;0,1156;0,1643;0,235;0,3389;0,4565;0,5927;0,7515
"1500";1891;"CALVADOS";0,2362;0,0294;0,0198;0,0292;0,0382;0,0414;0,0443;0,0479;0,0519;0,0585;0,0744;0,1007;0,1455;0,2118;0,3121;0,4311;0,5727;0,7375
"1501";1891;"CANTAL";0,1748;0,0206;0,0145;0,0221;0,0292;0,032;0,0346;0,0382;0,0426;0,0499;0,065;0,0891;0,1306;0,1932;0,29;0,4097;0,5555;0,7255
"1502";1891;"CHARENTE";0,1979;0,0238;0,0165;0,0248;0,0326;0,0356;0,0383;0,0419;0,0462;0,0533;0,0687;0,0937;0,1366;0,2006;0,2989;0,4184;0,5625;0,7304
"1503";1891;"CHARENTE-INFERIEURE";0,1866;0,0223;0,0155;0,0234;0,0309;0,0338;0,0365;0,0401;0,0445;0,0517;0,0669;0,0915;0,1337;0,1971;0,2947;0,4143;0,5592;0,7281
"1504";1891;"CHER";0,1763;0,0208;0,0147;0,0222;0,0294;0,0322;0,0348;0,0385;0,0428;0,0501;0,0653;0,0895;0,1311;0,1937;0,2906;0,4103;0,556;0,7259
"1505";1891;"CORREZE";0,2361;0,0294;0,0198;0,0292;0,0381;0,0414;0,0443;0,0479;0,0519;0,0585;0,0744;0,1007;0,1455;0,2118;0,312;0,431;0,5726;0,7375
"1506";1891;"CORSE";0,3261;0,0429;0,0276;0,0394;0,0509;0,0546;0,0579;0,061;0,0641;0,0693;0,086;0,1148;0,1633;0,2337;0,3375;0,4552;0,5916;0,7508
"1507";1891;"COTE-D-OR";0,1683;0,0197;0,014;0,0213;0,0282;0,0309;0,0335;0,0371;0,0416;0,0489;0,0639;0,0878;0,1289;0,1909;0,2874;0,4071;0,5533;0,724
"1508";1891;"COTES-DU-NORD";0,3001;0,0389;0,0253;0,0365;0,0472;0,0509;0,054;0,0574;0,0607;0,0663;0,0829;0,111;0,1585;0,2279;0,3308;0,4489;0,5867;0,7473
"1509";1891;"CREUSE";0,1659;0,0194;0,0138;0,021;0,0278;0,0306;0,0331;0,0367;0,0412;0,0486;0,0635;0,0873;0,1282;0,1901;0,2864;0,4061;0,5525;0,7235
"1510";1891;"DORDOGNE";0,2222;0,0273;0,0186;0,0276;0,0361;0,0393;0,0422;0,0458;0,0499;0,0566;0,0724;0,0982;0,1423;0,2079;0,3074;0,4266;0,5691;0,735
"1511";1891;"DOUBS";0,267;0,0339;0,0224;0,0327;0,0426;0,046;0,0491;0,0525;0,0563;0,0624;0,0786;0,1058;0,152;0,2199;0,3215;0,4401;0,5798;0,7425
"1512";1891;"DROME";0,2761;0,0353;0,0232;0,0337;0,0439;0,0473;0,0504;0,0539;0,0575;0,0635;0,0798;0,1073;0,1539;0,2221;0,3241;0,4426;0,5818;0,7439
"1513";1891;"EURE";0,2135;0,0261;0,0178;0,0266;0,0349;0,038;0,0408;0,0444;0,0486;0,0554;0,0711;0,0967;0,1403;0,2054;0,3045;0,4238;0,5668;0,7334
"1514";1891;"EURE-ET-LOIR";0,1906;0,0228;0,0159;0,0239;0,0315;0,0344;0,0372;0,0408;0,0451;0,0522;0,0676;0,0923;0,1348;0,1984;0,2962;0,4157;0,5604;0,7289
"1515";1891;"FINISTERE";0,379;0,0512;0,0322;0,0453;0,0582;0,0621;0,0655;0,0684;0,0708;0,075;0,0921;0,122;0,1723;0,2447;0,3501;0,4669;0,6007;0,7571
"1516";1891;"FRANCE";0,2284;0,0286;0,0193;0,0286;0,0374;0,0406;0,0435;0,0471;0,0512;0,0578;0,0737;0,0998;0,1444;0,2104;0,3282;0,4949;0,6904;0,8664
"1517";1891;"GARD";0,2598;0,0329;0,0218;0,0319;0,0415;0,0449;0,048;0,0515;0,0553;0,0615;0,0777;0,1047;0,1505;0,218;0,3194;0,4381;0,5782;0,7414
"1518";1891;"GARONNE(HAUTE-)";0,196;0,0236;0,0163;0,0245;0,0323;0,0353;0,038;0,0416;0,0459;0,053;0,0684;0,0934;0,1361;0,2001;0,2982;0,4177;0,5619;0,73
"1519";1891;"GERS";0,1794;0,0212;0,0149;0,0226;0,0298;0,0327;0,0353;0,039;0,0433;0,0506;0,0658;0,0901;0,1319;0,1947;0,2919;0,4115;0,5569;0,7265
"1520";1891;"GIRONDE";0,19;0,0227;0,0158;0,0238;0,0314;0,0343;0,037;0,0407;0,045;0,0521;0,0675;0,0922;0,1346;0,1981;0,2959;0,4155;0,5602;0,7288
"1521";1891;"HERAULT";0,2281;0,0282;0,0191;0,0283;0,037;0,0402;0,0431;0,0467;0,0507;0,0574;0,0733;0,0993;0,1437;0,2095;0,3094;0,4285;0,5706;0,7361
"1522";1891;"ILLE-ET-VILAINE";0,2942;0,038;0,0248;0,0358;0,0464;0,05;0,0531;0,0565;0,06;0,0656;0,0822;0,1101;0,1574;0,2265;0,3292;0,4474;0,5855;0,7465
"1523";1891;"INDRE";0,1768;0,0209;0,0147;0,0223;0,0295;0,0323;0,0349;0,0385;0,0429;0,0502;0,0653;0,0896;0,1312;0,1939;0,2908;0,4105;0,5561;0,726
"1524";1891;"INDRE-ET-LOIRE";0,1666;0,0195;0,0138;0,0211;0,0279;0,0307;0,0332;0,0368;0,0413;0,0487;0,0636;0,0874;0,1284;0,1903;0,2866;0,4064;0,5528;0,7236
"1525";1891;"ISERE";0,2871;0,037;0,0242;0,035;0,0454;0,0489;0,0521;0,0555;0,059;0,0648;0,0813;0,109;0,156;0,2248;0,3272;0,4455;0,5841;0,7455
"1526";1891;"JURA";0,2886;0,0372;0,0243;0,0352;0,0456;0,0492;0,0523;0,0557;0,0592;0,065;0,0814;0,1092;0,1563;0,2252;0,3276;0,4459;0,5844;0,7457
"1527";1891;"LANDES";0,2017;0,0244;0,0168;0,0252;0,0331;0,0362;0,0389;0,0425;0,0468;0,0538;0,0693;0,0945;0,1375;0,2018;0,3003;0,4197;0,5636;0,7312
"1528";1891;"LOIR-ET-CHER";0,1529;0,0176;0,0127;0,0195;0,0259;0,0285;0,031;0,0346;0,039;0,0465;0,0612;0,0844;0,1246;0,1854;0,2808;0,4006;0,548;0,7203
"1529";1891;"LOIRE";0,2577;0,0325;0,0216;0,0316;0,0412;0,0446;0,0476;0,0511;0,055;0,0612;0,0774;0,1043;0,1501;0,2175;0,3187;0,4375;0,5777;0,741
"1530";1891;"LOIRE-INFERIEURE";0,2284;0,0282;0,0191;0,0283;0,037;0,0402;0,0431;0,0467;0,0508;0,0574;0,0733;0,0993;0,1438;0,2096;0,3095;0,4286;0,5707;0,7362
"1531";1891;"LOIRE(HAUTE-)";0,2576;0,0325;0,0216;0,0316;0,0412;0,0446;0,0476;0,0511;0,055;0,0612;0,0774;0,1043;0,1501;0,2175;0,3187;0,4375;0,5777;0,741
"1532";1891;"LOIRET";0,1682;0,0197;0,014;0,0213;0,0282;0,0309;0,0335;0,0371;0,0415;0,0489;0,0639;0,0878;0,1289;0,1909;0,2873;0,407;0,5533;0,724
"1533";1891;"LOT";0,2069;0,0251;0,0173;0,0258;0,0339;0,0369;0,0397;0,0434;0,0476;0,0545;0,0701;0,0954;0,1388;0,2034;0,3022;0,4215;0,565;0,7322
"1534";1891;"LOT-ET-GARONNE";0,1593;0,0185;0,0132;0,0202;0,0268;0,0295;0,032;0,0356;0,0401;0,0475;0,0623;0,0858;0,1264;0,1878;0,2835;0,4033;0,5503;0,7219
"1535";1891;"LOZERE";0,2483;0,0311;0,0208;0,0306;0,0399;0,0432;0,0462;0,0497;0,0536;0,06;0,0761;0,1028;0,1481;0,215;0,3159;0,4347;0,5755;0,7395
"1536";1891;"MAINE-ET-LOIRE";0,2035;0,0246;0,017;0,0254;0,0334;0,0364;0,0392;0,0428;0,0471;0,0541;0,0696;0,0948;0,1379;0,2023;0,3009;0,4203;0,5641;0,7315
"1537";1891;"MANCHE";0,2956;0,0383;0,0249;0,036;0,0466;0,0502;0,0534;0,0567;0,0601;0,0658;0,0823;0,1103;0,1577;0,2268;0,3296;0,4477;0,5858;0,7467
"1538";1891;"MARNE";0,1969;0,0237;0,0164;0,0246;0,0324;0,0354;0,0382;0,0418;0,0461;0,0531;0,0686;0,0935;0,1363;0,2003;0,2985;0,418;0,5622;0,7302
"1539";1891;"MARNE(HAUTE-)";0,162;0,0188;0,0134;0,0206;0,0273;0,03;0,0325;0,0361;0,0405;0,048;0,0628;0,0864;0,1272;0,1887;0,2847;0,4045;0,5512;0,7226
"1540";1891;"MAYENNE";0,2688;0,0342;0,0226;0,0329;0,0428;0,0463;0,0493;0,0528;0,0565;0,0626;0,0789;0,1061;0,1524;0,2203;0,322;0,4406;0,5802;0,7428
"1541";1891;"MEURTHE-ET-MOSELLE";0,2218;0,0273;0,0185;0,0275;0,0361;0,0392;0,0421;0,0457;0,0498;0,0566;0,0723;0,0982;0,1423;0,2077;0,3073;0,4265;0,569;0,735
"1542";1891;"MEUSE";0,2012;0,0243;0,0168;0,0251;0,0331;0,0361;0,0388;0,0425;0,0467;0,0537;0,0693;0,0944;0,1374;0,2017;0,3001;0,4196;0,5634;0,7311
"1543";1891;"MORBIHAN";0,2867;0,0369;0,0241;0,0349;0,0454;0,0489;0,052;0,0554;0,0589;0,0647;0,0812;0,1089;0,1559;0,2247;0,3271;0,4454;0,584;0,7454
"1544";1891;"NIEVRE";0,1826;0,0217;0,0152;0,023;0,0303;0,0332;0,0359;0,0395;0,0438;0,0511;0,0663;0,0907;0,1327;0,1958;0,2931;0,4128;0,5579;0,7272
"1545";1891;"NORD";0,219;0,0269;0,0183;0,0272;0,0357;0,0388;0,0417;0,0453;0,0494;0,0562;0,0719;0,0977;0,1416;0,207;0,3064;0,4256;0,5683;0,7345
"1546";1891;"OISE";0,2095;0,0255;0,0175;0,0261;0,0343;0,0374;0,0402;0,0438;0,048;0,0549;0,0705;0,0959;0,1394;0,2042;0,3031;0,4224;0,5657;0,7327
"1547";1891;"ORNE";0,2087;0,0254;0,0174;0,026;0,0342;0,0372;0,04;0,0437;0,0479;0,0548;0,0704;0,0958;0,1392;0,2039;0,3028;0,4222;0,5655;0,7325
"1548";1891;"PAS-DE-CALAIS";0,2106;0,0257;0,0176;0,0262;0,0344;0,0375;0,0403;0,0439;0,0481;0,055;0,0707;0,0961;0,1396;0,2045;0,3035;0,4228;0,566;0,7329
"1549";1891;"PUY-DE-DOME";0,2093;0,0255;0,0175;0,0261;0,0343;0,0373;0,0401;0,0437;0,048;0,0549;0,0705;0,0959;0,1393;0,2041;0,303;0,4224;0,5657;0,7327
"1550";1891;"PYRENEES-ORIENTALES";0,2342;0,0291;0,0196;0,029;0,0379;0,0411;0,044;0,0476;0,0516;0,0582;0,0741;0,1004;0,145;0,2112;0,3114;0,4305;0,5721;0,7372
"1551";1891;"PYRENEES(BASSES-)";0,1833;0,0218;0,0152;0,0231;0,0304;0,0333;0,036;0,0396;0,044;0,0512;0,0664;0,0909;0,1329;0,196;0,2934;0,413;0,5581;0,7274
"1552";1891;"PYRENEES(HAUTES-)";0,196;0,0236;0,0163;0,0245;0,0323;0,0353;0,038;0,0416;0,0459;0,053;0,0684;0,0934;0,1361;0,2001;0,2982;0,4177;0,562;0,73
"1553";1891;"RHONE";0,2864;0,0369;0,0241;0,0349;0,0453;0,0489;0,052;0,0554;0,0589;0,0647;0,0812;0,1089;0,1559;0,2246;0,327;0,4454;0,5839;0,7454
"1554";1891;"SAONE-ET-LOIRE";0,2168;0,0265;0,0181;0,027;0,0353;0,0385;0,0413;0,0449;0,0491;0,0559;0,0716;0,0973;0,1411;0,2063;0,3056;0,4249;0,5677;0,7341
"1555";1891;"SAONE(HAUTE-)";0,2003;0,0242;0,0167;0,025;0,0329;0,0359;0,0387;0,0423;0,0466;0,0536;0,0691;0,0942;0,1372;0,2014;0,2998;0,4192;0,5632;0,7309
"1556";1891;"SARTHE";0,1967;0,0237;0,0164;0,0246;0,0324;0,0354;0,0381;0,0418;0,046;0,0531;0,0686;0,0935;0,1363;0,2003;0,2985;0,418;0,5621;0,7302
"1557";1891;"SAVOIE";0,2794;0,0358;0,0235;0,0341;0,0443;0,0478;0,0509;0,0544;0,058;0,0639;0,0803;0,1078;0,1545;0,2229;0,3251;0,4435;0,5825;0,7444
"1558";1891;"SAVOIE(HAUTE-)";0,3171;0,0415;0,0268;0,0384;0,0496;0,0533;0,0565;0,0598;0,063;0,0683;0,085;0,1135;0,1617;0,2317;0,3352;0,4531;0,59;0,7496
"1559";1891;"SEINE";0,2877;0,037;0,0242;0,0351;0,0455;0,049;0,0522;0,0556;0,0591;0,0649;0,0813;0,1091;0,1561;0,2249;0,3274;0,4457;0,5842;0,7456
"1560";1891;"SEINE-ET-MARNE";0,1773;0,021;0,0147;0,0224;0,0295;0,0324;0,035;0,0386;0,043;0,0503;0,0654;0,0897;0,1313;0,194;0,291;0,4107;0,5563;0,7261
"1561";1891;"SEINE-ET-OISE";0,2574;0,0325;0,0216;0,0316;0,0412;0,0446;0,0476;0,0511;0,0549;0,0612;0,0774;0,1043;0,15;0,2174;0,3186;0,4374;0,5776;0,741
"1562";1891;"SEINE-INFERIEURE";0,2801;0,0359;0,0236;0,0342;0,0444;0,0479;0,051;0,0545;0,0581;0,0639;0,0804;0,1079;0,1546;0,2231;0,3253;0,4437;0,5826;0,7445
"1563";1891;"SEVRES(DEUX-)";0,1864;0,0222;0,0155;0,0234;0,0309;0,0338;0,0365;0,0401;0,0444;0,0516;0,0669;0,0915;0,1337;0,197;0,2946;0,4142;0,5591;0,728
"1564";1891;"SOMME";0,2089;0,0254;0,0174;0,026;0,0342;0,0373;0,0401;0,0437;0,0479;0,0548;0,0704;0,0958;0,1393;0,204;0,3029;0,4222;0,5656;0,7326
"1565";1891;"TARN";0,1751;0,0207;0,0145;0,0221;0,0292;0,032;0,0346;0,0383;0,0427;0,05;0,0651;0,0892;0,1307;0,1933;0,2902;0,4098;0,5556;0,7256
"1566";1891;"TARN-ET-GARONNE";0,1511;0,0174;0,0125;0,0193;0,0256;0,0282;0,0307;0,0342;0,0387;0,0462;0,0609;0,084;0,124;0,1847;0,2799;0,3997;0,5473;0,7198
"1567";1891;"VAR";0,2336;0,029;0,0196;0,0289;0,0378;0,041;0,0439;0,0475;0,0515;0,0581;0,0741;0,1003;0,1449;0,2111;0,3112;0,4303;0,572;0,7371
"1568";1891;"VAUCLUSE";0,2593;0,0328;0,0218;0,0318;0,0415;0,0449;0,0479;0,0514;0,0552;0,0614;0,0776;0,1046;0,1504;0,2179;0,3192;0,4379;0,5781;0,7413
"1569";1891;"VENDEE";0,2259;0,0279;0,0189;0,028;0,0367;0,0398;0,0427;0,0463;0,0504;0,0571;0,0729;0,0989;0,1432;0,2089;0,3087;0,4278;0,5701;0,7357
"1570";1891;"VIENNE";0,1796;0,0213;0,0149;0,0226;0,0299;0,0327;0,0354;0,039;0,0434;0,0506;0,0658;0,0901;0,1319;0,1948;0,292;0,4116;0,557;0,7266
"1571";1891;"VIENNE(HAUTE-)";0,2495;0,0313;0,0209;0,0307;0,0401;0,0434;0,0464;0,0499;0,0538;0,0602;0,0763;0,103;0,1484;0,2154;0,3162;0,4351;0,5758;0,7397
"1572";1891;"VOSGES";0,245;0,0307;0,0205;0,0302;0,0394;0,0427;0,0457;0,0492;0,0532;0,0596;0,0757;0,1022;0,1474;0,2142;0,3148;0,4337;0,5748;0,739
"1573";1891;"YONNE";0,1608;0,0187;0,0133;0,0204;0,0271;0,0298;0,0323;0,0359;0,0403;0,0478;0,0626;0,0862;0,1268;0,1883;0,2842;0,404;0,5508;0,7223
"1574";1896;"AIN";0,2163;0,0265;0,0181;0,0269;0,0353;0,0384;0,0412;0,0448;0,049;0,0558;0,0715;0,0972;0,141;0,2062;0,3054;0,4247;0,5676;0,734
"1575";1896;"AISNE";0,184;0,0219;0,0153;0,0231;0,0305;0,0334;0,0361;0,0397;0,0441;0,0513;0,0665;0,091;0,1331;0,1962;0,2937;0,4133;0,5584;0,7275
"1576";1896;"ALLIER";0,1476;0,0169;0,0122;0,0189;0,0251;0,0277;0,0301;0,0336;0,0381;0,0457;0,0602;0,0832;0,123;0,1834;0,2784;0,3982;0,5461;0,7189
"1577";1896;"ALPES-MARITIMES";0,2238;0,0276;0,0187;0,0278;0,0364;0,0395;0,0424;0,046;0,0501;0,0568;0,0726;0,0985;0,1427;0,2083;0,308;0,4272;0,5695;0,7353
